Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
8580,57,10927,1Fam,3,8,2,0,8,1958,864,3,GasA,Y,1839,0,2008,172356.919242163
8581,,17671,1Fam,9,5,1,0,8,2005,756,3,GasA,Y,1800,0,2007,220860.371158725
8582,43,8593,1Fam,5,9,2,1,11,1939,1156,3,GasA,Y,1548,0,2007,151971.726847556
8583,60,7000,1Fam,4,5,2,0,5,1904,1462,4,GasA,Y,894,0,2009,137420.679487533
8584,112,8712,1Fam,6,7,2,1,5,1963,723,2,GasA,N,2398,0,2009,169752.481941089
8585,,9600,1Fam,6,5,1,0,6,1977,912,2,GasA,Y,768,0,2008,158265.533146403
8586,59,7800,Duplex,5,5,2,0,8,1925,319,3,GasA,Y,1120,0,2007,104188.508299823
8587,70,11341,1Fam,7,7,1,1,7,2003,858,3,GasA,Y,1501,0,2008,233491.803567009
8588,75,7875,1Fam,6,5,2,0,8,1983,1040,3,GasA,Y,1368,0,2010,164805.087405235
8589,24,3182,1Fam,6,5,2,1,7,1958,928,2,GasA,Y,2643,0,2007,169661.41234032
8590,60,8880,1Fam,6,5,2,1,10,1995,880,3,GasA,Y,792,0,2007,124381.686259204
8591,80,1596,1Fam,8,5,2,0,8,2006,1638,2,GasA,Y,1200,0,2006,201315.907908078
8592,60,9938,1Fam,8,5,1,1,7,1958,848,3,GasA,Y,2229,0,2008,208897.231411376
8593,30,3182,1Fam,6,7,1,0,4,1967,1734,3,GasA,Y,1593,0,2006,172318.470353231
8594,44,8820,1Fam,7,7,2,1,7,1959,794,2,GasA,N,1164,0,2008,158594.660249198
8595,42,21000,1Fam,5,7,1,0,6,2007,1208,3,GasA,Y,1742,0,2009,232756.808588265
8596,80,8393,1Fam,3,6,1,0,9,1977,1188,2,GasA,Y,616,0,2006,142489.276061154
8597,,15431,1Fam,7,6,2,0,6,2009,858,3,GasA,Y,1935,0,2006,229968.44524476
8598,50,13472,1Fam,7,7,1,1,8,1976,1501,3,GasA,Y,1228,0,2010,240156.717335158
8599,34,9790,1Fam,5,6,1,0,4,1948,528,4,GasA,Y,788,0,2008,74825.9774941669
8600,21,9017,1Fam,5,7,2,1,10,1970,776,3,GasA,Y,894,0,2007,152427.465549519
8601,51,8320,1Fam,1,5,1,0,8,1922,918,2,GasA,Y,1774,0,2006,131581.291005885
8602,77,12704,1Fam,5,7,1,0,11,1920,1086,3,GasA,Y,1472,0,2009,152905.968534987
8603,101,8760,TwnhsE,5,8,1,0,3,1977,858,2,GasA,Y,948,0,2008,85654.0057163298
8604,98,13000,1Fam,7,5,2,0,5,1982,2136,2,GasA,Y,1148,0,2008,183102.27843813
8605,,7200,1Fam,8,6,2,1,5,1958,1582,3,GasA,Y,1894,0,2010,224224.960875694
8606,59,9591,1Fam,6,5,1,1,11,1958,943,3,GasA,Y,1370,0,2009,114785.907124587
8607,75,1526,1Fam,6,7,2,0,12,2004,716,3,GasA,Y,1355,0,2008,163972.838765168
8608,52,7937,Twnhs,5,7,2,1,7,1954,1520,3,GasA,Y,1640,0,2006,183453.650422937
8609,59,6120,1Fam,6,5,1,0,6,2004,1079,3,GasA,Y,2640,0,2008,198618.551739752
8610,36,16669,1Fam,8,5,1,1,5,1972,3094,2,GasA,Y,1136,0,2008,302187.488384431
8611,,159000,1Fam,6,5,1,1,6,2007,1588,2,GasA,Y,1525,0,2006,222939.119284965
8612,,14157,1Fam,8,5,2,0,7,1966,1490,3,GasA,Y,1566,0,2010,209894.10545475
8613,65,14226,1Fam,8,7,2,0,4,2005,1391,4,GasA,N,1200,0,2009,214186.292109829
8614,51,3951,Duplex,9,5,1,0,8,1951,868,3,GasA,Y,1466,0,2006,229734.481807414
8615,85,8100,1Fam,6,5,1,1,7,1963,832,3,GasA,Y,935,0,2007,120907.121227091
8616,75,11478,1Fam,6,5,2,0,9,1969,845,2,GasA,Y,1802,0,2010,178523.313446844
8617,70,15431,1Fam,6,5,2,1,7,2006,1024,3,GasA,Y,1842,0,2008,212576.027121488
8618,57,2592,1Fam,7,7,2,1,6,1977,0,2,GasA,Y,1904,0,2010,127719.196141392
8619,69,10728,1Fam,6,5,2,0,6,2009,1161,2,GasA,Y,1478,0,2010,171833.59394125
8620,110,3378,1Fam,5,5,2,0,6,2000,983,3,GasA,N,1895,0,2008,148456.859613101
8621,50,8487,TwnhsE,7,5,2,1,7,1982,600,3,GasA,Y,2236,0,2009,178062.748091857
8622,,8400,1Fam,6,6,2,0,5,2002,747,2,GasA,Y,825,0,2006,117815.763738185
8623,75,17104,1Fam,5,7,2,1,7,1970,1196,4,GasA,Y,1602,0,2009,173633.361612318
8624,65,13006,1Fam,6,7,1,0,8,1985,756,3,GasA,Y,1212,0,2006,175696.467005728
8625,67,5500,1Fam,5,3,1,1,9,2005,1026,2,GasA,Y,1573,0,2006,182686.241865108
8626,50,11900,1Fam,6,6,1,0,8,1953,784,4,GasA,Y,1574,0,2006,132558.62041131
8627,60,9000,1Fam,5,5,2,0,5,2009,958,3,GasA,Y,768,0,2007,137739.940348072
8628,24,12464,Duplex,5,7,2,1,3,1977,1518,3,GasA,Y,2113,0,2008,180243.347042656
8629,69,15578,1Fam,9,6,1,1,7,1940,1128,3,GasA,Y,1644,0,2007,262992.575368106
8630,65,10800,1Fam,8,7,1,0,10,1990,712,2,GasA,N,964,0,2009,181677.521770948
8631,60,3000,1Fam,6,5,1,1,9,1880,1414,3,GasA,N,1094,0,2007,90811.2374951582
8632,86,7200,1Fam,1,7,2,0,7,1970,961,3,GasA,Y,1320,0,2009,143778.630633076
8633,75,7917,1Fam,8,5,2,0,8,1978,840,3,GasA,Y,864,0,2007,160715.805892921
8634,,8640,TwnhsE,9,5,1,0,7,2004,1728,3,GasA,Y,1077,0,2008,254072.423821854
8635,53,10452,1Fam,5,5,1,0,8,1967,1164,3,GasA,Y,960,0,2007,119935.787896645
8636,90,11443,1Fam,8,6,1,0,10,2006,1602,1,GasA,Y,1768,0,2009,290927.774088035
8637,50,9600,1Fam,5,5,1,1,7,2007,1416,3,GasA,Y,1340,0,2007,201070.021735188
8638,102,9000,1Fam,4,7,1,1,6,2005,992,3,GasA,Y,900,0,2009,110517.836250871
8639,110,4388,1Fam,6,6,1,1,10,2004,1372,3,GasA,Y,480,0,2006,142529.777782923
8640,60,2522,1Fam,7,5,2,0,6,2000,658,3,GasA,Y,1392,0,2009,165119.125262889
8641,90,8235,1Fam,7,6,1,1,8,2006,1349,3,GasA,Y,1493,0,2010,225378.030014562
8642,60,12220,1Fam,7,5,2,0,7,2003,1490,3,GasA,Y,1886,0,2006,264330.948801805
8643,40,8712,1Fam,7,5,1,1,9,2003,506,2,GasA,Y,928,0,2008,136296.300408231
8644,74,5389,1Fam,6,5,1,0,8,1925,1262,4,GasA,Y,1800,0,2006,156656.656965
8645,93,13891,1Fam,7,5,1,0,4,1915,768,3,GasA,Y,1285,0,2007,155672.652254692
8646,,8500,1Fam,5,5,2,0,6,1939,980,3,GasA,Y,1704,0,2007,123963.895045167
8647,53,9000,1Fam,6,5,2,1,5,2007,1008,3,GasA,Y,1250,0,2006,168351.494708634
8648,80,8820,1Fam,5,5,1,0,6,1995,793,3,GasA,Y,2646,0,2007,198666.361425454
8649,70,7018,1Fam,5,5,1,0,3,2004,1517,4,GasA,Y,1536,0,2009,217070.29355527
8650,40,11457,1Fam,8,6,2,0,6,1956,783,3,GasA,Y,1728,0,2009,192682.922485441
8651,,2289,1Fam,7,5,1,1,8,1950,1276,3,GasA,Y,1344,0,2010,122795.420833199
8652,70,5500,1Fam,6,5,1,1,5,2005,1164,4,GasA,Y,1595,0,2006,206136.608596647
8653,40,8640,TwnhsE,7,5,2,0,6,1958,936,4,GasA,Y,747,0,2006,152052.936005146
8654,90,9600,1Fam,5,5,2,0,8,1963,1040,2,GasA,Y,1684,0,2008,138855.985193741
8655,70,9382,1Fam,6,5,1,1,6,1977,1070,4,GasA,Y,1309,0,2006,143708.939374486
8656,,14215,1Fam,4,5,1,1,6,1910,768,2,GasA,Y,1056,0,2007,107049.136433314
8657,51,9066,1Fam,8,7,2,0,7,1982,1752,2,GasA,Y,1552,0,2008,250566.144430989
8658,122,13501,1Fam,5,7,1,0,8,1945,912,3,GasA,Y,1072,0,2008,134515.540558435
8659,100,11600,1Fam,5,5,1,0,9,1953,924,3,GasA,N,1349,0,2008,160109.290502383
8660,,9920,1Fam,8,7,2,0,8,1961,1187,3,GasA,Y,2519,0,2006,300895.250564708
8661,,6000,1Fam,5,7,2,1,7,1957,864,3,GasA,Y,2217,0,2009,165979.838936751
8662,60,8480,1Fam,8,5,1,1,7,1920,660,2,GasA,Y,1144,0,2009,148553.608985874
8663,67,10603,1Fam,6,5,1,1,8,1975,972,3,GasA,N,1416,0,2006,139375.534000049
8664,60,6371,1Fam,5,5,1,0,4,2004,1008,3,GasA,Y,2142,0,2007,134419.422316182
8665,91,10400,1Fam,5,5,1,0,10,1959,1095,3,GasA,Y,1163,0,2008,97261.0872276764
8666,60,11600,1Fam,6,5,1,0,7,1910,992,5,GasA,Y,914,0,2006,71430.2543760034
8667,70,9297,1Fam,4,8,2,0,8,1993,1496,2,GasA,Y,1092,0,2010,189227.168712146
8668,116,6563,Duplex,7,7,2,0,9,1967,1143,2,GasA,Y,1993,0,2008,186865.942410318
8669,51,4712,1Fam,8,5,2,0,7,1998,1362,3,GasA,Y,729,0,2006,184507.795977143
8670,,10800,1Fam,7,5,2,2,6,1959,1007,3,GasA,Y,1541,0,2008,173536.414173947
8671,65,7340,1Fam,6,5,1,0,7,1960,1097,3,GasA,Y,1632,0,2007,166527.315794179
8672,80,6120,1Fam,6,6,2,1,8,1898,672,4,GasA,Y,1146,0,2009,141574.83108271
8673,50,3982,1Fam,6,5,1,0,10,1954,970,3,GasA,Y,1284,0,2009,132635.995857704
8674,21,9947,1Fam,4,8,2,0,8,1992,637,2,GasA,Y,1362,0,2008,149652.501269355
8675,60,7590,1Fam,6,6,2,0,9,2005,1235,2,GasA,Y,1392,0,2009,256845.424784047
8676,65,8712,1Fam,6,5,2,1,5,1957,777,4,GasA,Y,2468,0,2009,203227.159164783
8677,76,7259,1Fam,8,5,1,0,4,2007,1248,3,GasA,N,1208,0,2006,220710.420835644
8678,,7200,1Fam,8,5,1,0,5,2009,672,3,GasA,Y,1125,0,2009,165760.460656094
8679,65,8777,1Fam,5,5,1,1,5,1993,1204,3,GasA,Y,2087,0,2010,157510.364254779
8680,52,9945,1Fam,8,3,2,0,8,1998,702,2,GasA,Y,2198,0,2007,220616.263653102
8681,60,159000,1Fam,6,5,2,0,6,1958,1833,3,GasA,Y,1670,0,2006,238619.668569604
8682,,20896,TwnhsE,9,7,1,0,10,1900,1466,3,GasA,Y,816,0,2009,267128.583655534
8683,,4058,1Fam,4,6,2,0,12,1949,1029,2,GasA,Y,1248,0,2006,128725.358064398
8684,90,18800,1Fam,5,7,1,0,6,2000,0,3,GasA,Y,2448,0,2006,168918.864912182
8685,60,8400,1Fam,7,5,2,0,5,1921,1482,4,GasA,Y,1691,0,2010,156337.482413446
8686,,11425,1Fam,8,5,2,1,7,1924,1436,3,GasW,Y,1363,0,2010,178003.106777013
8687,70,16466,1Fam,5,5,1,0,8,1993,912,3,GasA,N,1144,0,2010,124443.671321724
8688,51,8814,1Fam,7,8,1,0,7,2009,1626,2,GasA,Y,768,0,2006,274175.034811956
8689,21,13688,1Fam,9,7,1,0,4,2004,600,3,GasA,Y,1228,0,2010,235813.195240033
8690,58,11787,1Fam,6,5,2,1,5,1992,1595,3,GasA,Y,1316,0,2008,213624.815757881
8691,77,9675,2fmCon,5,7,2,1,6,1948,712,3,GasA,Y,1458,0,2010,151014.618675395
8692,115,10200,1Fam,7,4,1,0,7,1945,1726,3,GasA,Y,1092,0,2006,181040.30913152
8693,100,9571,1Fam,4,5,2,0,4,1921,729,2,GasA,Y,2392,0,2010,122829.86621775
8694,70,8068,1Fam,8,8,0,0,7,1999,880,3,GasA,Y,1717,0,2010,206791.760408343
8695,75,1680,1Fam,7,5,2,0,9,1958,1428,2,GasA,Y,1718,0,2007,161733.942754414
8696,50,2572,1Fam,6,6,2,0,5,1977,1165,3,GasA,Y,1181,0,2008,168102.699253458
8697,59,22950,1Fam,6,5,1,0,6,2005,651,2,GasA,Y,1992,0,2009,218445.454027842
8698,70,8462,TwnhsE,7,5,2,0,7,1938,832,3,GasA,Y,1800,0,2007,195633.597367291
8699,21,6120,1Fam,4,7,2,0,6,1977,1113,4,GasA,Y,1431,0,2010,110664.048403137
8700,44,7150,1Fam,6,6,3,0,5,2005,1370,3,GasA,Y,1533,0,2010,189273.038505243
8701,60,13811,1Fam,7,6,1,1,6,1998,1262,4,GasA,Y,2452,0,2008,233138.67281429
8702,60,11478,1Fam,8,5,1,0,8,1961,1199,3,GasA,Y,1056,0,2009,179283.018678834
8703,35,7590,1Fam,6,5,1,1,6,1924,1498,4,GasA,Y,935,0,2007,155375.971973455
8704,65,14115,1Fam,5,5,2,1,4,1968,1109,2,GasA,Y,2121,0,2007,204192.682865567
8705,55,7200,TwnhsE,6,5,2,1,6,2000,780,3,GasA,Y,1230,0,2007,170076.443140034
8706,73,9066,1Fam,7,7,2,1,6,1973,672,3,GasA,Y,1456,0,2009,173774.09218948
8707,47,5586,1Fam,6,5,1,0,5,2005,686,3,GasA,Y,1953,0,2006,142625.682889836
8708,89,9000,1Fam,7,7,2,1,8,1926,1541,3,GasA,Y,1795,0,2006,220517.286936216
8709,80,7642,1Fam,7,5,2,1,6,1962,901,3,GasA,Y,2263,0,2006,225689.366352266
8710,,7018,1Fam,5,8,2,0,7,1966,990,3,GasA,Y,864,0,2008,138403.523720768
8711,83,17120,TwnhsE,7,7,2,1,10,1980,1682,3,GasA,Y,864,0,2006,209669.821827885
8712,,11000,1Fam,8,7,2,1,6,2003,1694,2,GasA,Y,2376,0,2007,311456.854738881
8713,81,6435,1Fam,7,5,2,1,5,1999,816,3,GasA,Y,1481,0,2009,174181.768616276
8714,149,3182,2fmCon,9,5,1,0,7,1949,546,2,GasA,Y,2554,0,2007,210399.770665019
8715,73,5784,TwnhsE,6,6,2,1,11,1986,1470,3,GasA,Y,1215,0,2009,190273.921128646
8716,44,9150,1Fam,5,7,2,0,4,2003,1833,2,GasA,Y,1872,0,2009,183146.628890961
8717,63,7200,TwnhsE,5,6,2,1,9,2004,1434,3,GasA,Y,1214,0,2007,162668.149400327
8718,60,15523,1Fam,8,5,1,1,6,1950,483,4,GasA,N,1228,0,2006,175853.797194577
8719,75,9950,TwnhsE,6,6,2,0,6,1962,880,3,GasA,Y,841,0,2006,110406.604438507
8720,80,12456,TwnhsE,5,5,2,0,8,2004,798,3,GasA,Y,1818,0,2008,216551.752855152
8721,60,11425,1Fam,6,5,1,1,10,1892,1262,3,GasA,Y,1382,0,2007,123502.941406782
8722,,10382,1Fam,5,5,1,0,7,1939,0,2,GasA,Y,1183,0,2006,112385.866851791
8723,85,13101,1Fam,5,5,1,1,7,2004,1396,2,GasA,Y,1500,0,2006,158394.037750853
8724,,12735,1Fam,6,3,1,0,4,1920,813,1,GasA,Y,1468,0,2006,118145.900166752
8725,65,16635,1Fam,7,5,2,0,5,1976,1010,4,GasA,Y,1651,0,2009,154824.753244324
8726,40,9000,1Fam,6,5,2,1,6,1940,1158,3,GasA,Y,1728,0,2010,133959.562013145
8727,24,8755,1Fam,7,5,2,1,6,1994,612,2,GasA,Y,630,0,2008,159357.702563428
8728,120,14601,1Fam,6,5,1,1,6,1945,440,3,GasA,Y,1801,0,2006,132141.668703762
8729,,5000,2fmCon,7,5,2,0,7,1925,807,3,GasA,Y,803,0,2007,113524.08335277
8730,74,6435,1Fam,6,7,2,0,8,1975,918,3,GasA,Y,968,0,2007,164641.400031629
8731,44,11341,1Fam,6,5,1,0,4,1900,768,3,GasA,Y,901,0,2006,125915.292291816
8732,80,9900,1Fam,5,6,2,0,6,1972,894,3,GasA,Y,1792,0,2009,146781.056642446
8733,60,6324,1Fam,7,5,1,0,6,2008,894,2,GasA,Y,2704,0,2006,228763.41490217
8734,24,2289,1Fam,5,5,1,1,5,2007,1626,3,GasA,Y,972,0,2006,152658.042904059
8735,80,7917,Twnhs,7,5,2,0,6,1940,1165,2,GasA,Y,1269,0,2008,131686.560616237
8736,60,7742,1Fam,5,7,2,1,5,2006,880,3,GasA,Y,1720,0,2007,171455.114387393
8737,,8176,Duplex,4,5,2,0,4,2006,1650,2,GasA,Y,1324,0,2006,197767.148327824
8738,66,7200,1Fam,7,3,1,0,4,1969,1494,3,GasA,Y,1304,0,2009,164222.181999285
8739,50,7642,1Fam,6,7,1,0,11,1951,1237,3,GasA,Y,1208,0,2006,163478.614508031
8740,50,12735,1Fam,8,5,3,1,10,1984,1060,3,GasA,N,1489,0,2007,240887.320163047
8741,70,12378,1Fam,5,6,2,1,8,2004,520,2,GasA,Y,1250,0,2009,137836.0369983
8742,35,8593,1Fam,6,5,1,1,10,1970,900,3,GasA,Y,1116,0,2006,145868.651214753
8743,60,13005,1Fam,7,5,2,0,8,1915,953,3,GasA,Y,1370,0,2007,147465.994694677
8744,50,8765,1Fam,8,8,1,1,10,1959,784,2,GasA,Y,1422,0,2007,205414.559357534
8745,35,12800,1Fam,5,6,1,0,5,1970,1008,4,GasA,Y,1812,0,2006,166870.948871576
8746,68,16259,1Fam,5,5,2,0,10,2007,1391,4,GasA,Y,1869,0,2006,202132.300208708
8747,69,11777,1Fam,7,5,2,0,7,2003,546,4,GasA,Y,894,0,2007,170326.736196039
8748,60,9571,1Fam,5,8,1,0,4,1898,983,3,GasA,Y,2531,0,2008,143420.841171527
8749,,9937,1Fam,6,5,2,0,6,1965,1766,3,GasA,Y,1481,0,2007,174371.558396253
8750,,8400,Twnhs,5,8,3,2,6,2009,1210,4,GasA,Y,1214,0,2008,187506.039759999
8751,110,10594,1Fam,5,6,2,1,7,1966,1686,3,GasA,Y,2520,0,2007,214682.027294981
8752,94,7200,1Fam,10,6,2,1,6,1931,1299,3,GasA,Y,1728,0,2010,222845.241287026
8753,,11443,1Fam,3,5,1,1,5,1957,1362,3,GasA,Y,1218,0,2009,110447.573552821
8754,,12772,1Fam,6,5,2,0,6,1953,1324,3,GasA,Y,1196,0,2009,168283.777848063
8755,,10400,TwnhsE,5,5,1,0,8,1994,1417,2,GasA,Y,1200,0,2008,184934.647649751
8756,60,17503,1Fam,6,7,1,0,5,2006,1160,3,GasA,Y,1391,0,2010,159815.277307329
8757,90,24090,1Fam,6,4,1,1,3,1979,1136,3,GasA,Y,1929,0,2009,215110.76727824
8758,79,11394,1Fam,5,6,2,0,5,1961,689,3,GasA,Y,864,0,2008,126510.841550134
8759,60,9464,1Fam,6,5,2,0,6,1965,941,2,GasA,Y,1477,0,2010,112440.55861412
8760,50,8480,Twnhs,7,5,2,0,12,1966,0,3,GasA,Y,1308,0,2006,135894.340010064
8761,64,8160,1Fam,7,7,1,1,6,1960,768,3,GasA,Y,1430,0,2009,185988.598643347
8762,120,12220,1Fam,6,8,2,1,8,1964,1517,3,GasA,Y,2046,0,2008,236223.143719037
8763,70,5350,1Fam,7,6,1,0,8,1968,2217,3,GasA,Y,1224,0,2009,166465.315371134
8764,65,19296,1Fam,5,6,1,0,5,2007,939,3,GasA,Y,1060,0,2010,146198.076211883
8765,79,7937,1Fam,10,6,2,0,7,1953,1064,3,GasA,Y,1196,0,2008,228138.043947458
8766,54,11070,1Fam,5,5,1,0,5,1890,1383,4,GasA,Y,902,0,2009,112685.232546482
8767,60,9525,1Fam,5,4,2,0,6,1916,684,4,GasA,Y,1310,0,2007,156783.895824876
8768,60,7500,1Fam,7,6,1,0,7,1961,1383,2,GasA,Y,1442,0,2009,163938.266880314
8769,,8640,1Fam,6,8,2,1,6,2004,1095,4,GasA,Y,1716,0,2010,167772.635327439
8770,74,11250,1Fam,5,4,2,0,10,1973,1092,3,GasA,Y,845,0,2008,129151.278160314
8771,67,10421,1Fam,9,5,1,0,7,1995,1098,3,GasW,Y,2223,0,2009,248586.736163096
8772,76,40094,1Fam,7,5,1,1,6,1960,1144,3,GasA,Y,1541,0,2006,218226.787872431
8773,80,1890,TwnhsE,5,5,2,1,8,1976,1095,2,GasA,Y,2134,0,2006,180914.493578092
8774,80,8400,1Fam,7,8,1,0,10,1961,884,3,GasA,Y,1718,0,2006,130553.090322134
8775,134,15611,1Fam,6,5,2,0,7,1970,1234,2,GasA,Y,780,0,2009,148223.449985099
8776,50,11250,1Fam,8,6,1,0,6,1951,3094,3,GasA,Y,1936,0,2006,257893.901841583
8777,68,9060,1Fam,7,5,2,1,5,1940,744,2,GasA,N,2080,0,2009,170359.44143891
8778,66,9000,1Fam,5,4,2,0,5,2004,858,2,GasA,N,1800,0,2009,156060.725576531
8779,63,11316,1Fam,5,5,1,0,7,1977,980,3,GasA,Y,1192,0,2010,146880.97176644
8780,34,8246,1Fam,4,5,2,0,11,1965,440,2,GasA,Y,1252,0,2010,116748.972850004
8781,,6979,1Fam,7,4,2,0,7,1950,981,2,GasA,Y,1593,0,2008,143869.244271565
8782,72,11457,1Fam,8,5,1,1,5,2000,1214,2,GasA,Y,1509,0,2006,199723.053429877
8783,66,8777,1Fam,4,5,2,1,9,1995,1056,4,GasA,N,1566,0,2007,136340.149009808
8784,58,14230,1Fam,8,6,2,1,5,2006,1337,3,GasA,Y,1144,0,2008,214488.926429554
8785,36,5500,1Fam,7,5,1,0,8,1900,1926,2,GasA,Y,1426,0,2009,160068.157493108
8786,61,3922,1Fam,5,5,2,0,6,1998,626,2,GasA,Y,1851,0,2007,142611.604453948
8787,100,8400,1Fam,6,6,2,0,6,2003,576,2,GasA,Y,1502,0,2008,151589.370857076
8788,79,5062,1Fam,5,5,1,0,6,1914,686,3,GasA,Y,1048,0,2009,104830.834538691
8789,90,12435,1Fam,7,5,2,0,5,1955,530,3,GasA,N,1440,0,2010,134172.421758892
8790,94,8500,1Fam,5,7,2,1,7,2004,384,3,GasA,Y,1350,0,2009,145820.365625394
8791,50,11409,1Fam,7,6,2,1,5,2005,1020,3,GasA,Y,2713,0,2008,231583.729206086
8792,60,6820,TwnhsE,6,5,2,0,9,1930,1385,3,GasA,Y,1872,0,2009,155300.720154001
8793,80,13695,TwnhsE,5,5,2,0,6,1936,1249,2,GasA,N,1344,0,2007,123093.874707525
8794,50,12160,1Fam,6,5,1,1,4,2003,713,3,GasA,Y,1192,0,2006,122446.725691028
8795,80,12160,2fmCon,5,5,1,0,6,1950,784,5,GasA,Y,1928,0,2008,112150.134651728
8796,70,6900,1Fam,8,7,2,1,3,2007,907,2,GasA,Y,1320,0,2009,272216.294782301
8797,79,10106,1Fam,7,9,1,1,4,2004,1234,2,GasA,Y,1344,0,2007,227000.693869182
8798,24,11317,1Fam,5,4,1,0,5,2007,1842,2,GasA,Y,1750,0,2010,212760.085804458
8799,,8635,1Fam,6,6,2,0,9,1999,1461,3,GasA,Y,1924,0,2009,210070.507221446
8800,63,9803,1Fam,8,6,1,0,8,1997,1225,3,GasA,Y,1774,0,2007,214370.774302924
8801,85,4400,1Fam,7,6,2,1,5,1976,728,3,GasA,Y,1178,0,2006,128785.102088746
8802,75,7018,1Fam,6,6,2,0,6,2006,923,2,GasA,Y,2630,0,2006,220541.165517211
8803,80,10634,1Fam,8,6,2,0,5,1910,1517,2,GasA,N,894,0,2009,222347.674559451
8804,36,8521,1Fam,6,7,1,0,10,1955,955,3,GasA,Y,1319,0,2006,127535.8048234
8805,71,7590,1Fam,4,6,2,0,9,2004,2006,3,GasA,Y,1728,0,2006,206768.596605247
8806,40,10500,2fmCon,5,5,2,0,6,1965,926,5,GasA,Y,1060,0,2007,139830.160333163
8807,70,25095,2fmCon,5,6,2,0,10,1959,1040,2,GasA,Y,1646,0,2007,160296.316330846
8808,82,17043,1Fam,5,8,2,0,8,1958,1573,3,GasA,Y,1844,0,2010,214166.780656568
8809,,9600,1Fam,5,5,1,1,6,1978,916,3,GasA,Y,1776,0,2009,182735.896957575
8810,,8712,1Fam,5,7,2,1,7,1992,1203,3,GasA,Y,1539,0,2006,208563.972854945
8811,,9742,1Fam,4,5,2,0,7,1926,384,1,GasA,Y,1200,0,2009,60855.2487394636
8812,,10289,1Fam,4,7,2,0,6,1924,1416,3,GasA,Y,1908,0,2007,183167.74764337
8813,75,7800,TwnhsE,6,7,2,0,9,1962,1358,3,GasW,Y,2126,0,2007,211127.865265259
8814,,10005,1Fam,7,5,2,0,6,1900,1257,3,GasA,Y,2320,0,2007,216695.206524174
8815,63,7922,1Fam,7,5,1,1,8,1995,1766,2,GasA,Y,1520,0,2006,219132.083319691
8816,149,8820,1Fam,6,3,1,0,6,1998,1184,3,GasA,Y,1801,0,2007,121442.07940828
8817,70,7200,1Fam,7,5,2,0,6,1990,588,3,GasW,Y,1067,0,2010,175989.565302881
8818,40,9600,1Fam,7,5,1,0,7,1977,608,3,GasA,N,2448,0,2006,213027.435244999
8819,80,9550,1Fam,6,5,1,0,6,1953,969,2,GasA,Y,1378,0,2009,133605.195746681
8820,24,8450,1Fam,6,6,2,0,7,1999,612,2,GasA,Y,2223,0,2008,161256.506052955
8821,21,11050,1Fam,6,3,3,0,5,2000,832,3,GasA,Y,1436,0,2006,166564.321244794
8822,59,16647,1Fam,7,7,1,0,7,2004,1431,2,GasA,Y,1123,0,2009,196341.526229721
8823,89,2117,1Fam,7,7,2,1,4,1910,630,3,GasA,Y,1707,0,2007,154343.885435047
8824,130,6120,2fmCon,8,7,2,1,8,1915,794,3,GasA,Y,1040,0,2007,146200.972886705
8825,78,9906,1Fam,6,7,2,0,6,1954,901,4,GasA,Y,864,0,2010,132698.942277651
8826,,9000,Twnhs,5,5,1,1,9,1966,1028,2,GasA,Y,1577,0,2008,117634.548270161
8827,50,9170,1Fam,5,5,2,1,5,1965,1673,3,GasA,N,1301,0,2006,185718.696522827
8828,80,3182,1Fam,7,7,2,0,12,1978,1208,4,GasA,Y,894,0,2007,118556.708275169
8829,,11248,1Fam,7,5,1,0,6,1996,1092,3,GasA,Y,1196,0,2006,174504.84889476
8830,64,3010,1Fam,3,5,2,1,8,1970,1010,3,GasA,Y,1563,0,2008,139066.818523581
8831,115,11340,1Fam,6,6,1,1,8,1999,864,3,GasA,Y,1217,0,2008,159555.116498107
8832,60,12099,1Fam,5,5,2,1,7,1965,1563,3,GasA,Y,1296,0,2006,177718.651673073
8833,70,5586,1Fam,5,5,2,0,7,1939,907,3,GasA,Y,1431,0,2007,124778.177382473
8834,,10762,1Fam,5,5,2,0,7,2007,1344,3,GasA,Y,2207,0,2006,215568.438739589
8835,55,9120,1Fam,7,6,2,0,7,1962,530,1,GasA,N,2610,0,2007,181763.492918696
8836,72,10800,1Fam,6,6,1,1,7,2003,998,1,GasA,Y,1548,0,2010,192429.037894621
8837,50,7931,1Fam,5,5,1,1,5,1914,713,3,GasA,Y,2643,0,2008,127832.281721544
8838,21,9200,1Fam,4,6,1,0,6,1976,1468,3,GasA,Y,1768,0,2010,146731.73586936
8839,70,16659,1Fam,4,7,1,0,7,1954,0,3,GasA,Y,2531,0,2009,164715.599104655
8840,60,5389,1Fam,7,6,3,1,8,2009,1052,3,GasA,Y,1558,0,2007,240670.374448655
8841,50,9158,1Fam,6,5,0,1,6,1957,0,2,GasA,Y,1287,0,2007,142423.153347712
8842,,8430,2fmCon,5,7,2,1,6,2005,1522,3,GasA,Y,1456,0,2009,172302.82715658
8843,,9490,1Fam,4,8,2,1,5,1960,1477,4,GasA,N,2713,0,2007,185250.004570827
8844,32,13265,1Fam,4,6,1,0,6,1958,847,2,GasA,Y,2267,0,2010,170162.263180268
